1.056435331249609, 0.07702755892161743
1.3074031806025934, 0.13837183499260333
2.122209326460037, 0.39345668749523777
3.512222717850417, 0.8152649228525312
9.076622297640434, 2.3940049097772453
20.882168513135575, 3.34094576376472
49.94099870608422, 4.173718238984157
124.1564094425873, 4.594235885560315
314.69961614578165, 5.137903509605592
797.6700425449965, 7.401576527005919
2142.8698402614978, 10.168874441958536
4930.002333322733, 13.749014476452846
8159.075534285061, 17.720983773885212
17371.27506049563, 23.211448876877373
44892.512582185984, 33.43876117692477
107363.22290328845, 45.93471167104491
228584.23954984825, 61.126322624155115
486672.7465665743, 81.34213063772337
1412765.6477433688, 104.9086609097234
3512222.717850409, 98.57640683036091
7055492.738595124, 70.76037132834567
9999999.99999998, 38.18760083616062
15315572.653311422, 12.226131964690126
19324799.959258478, 6.91802410330884
25842957.656158026, 1.6394459669553425
27925618.779570706, 0.5164371217719852
37344789.34653572, 0.30644879534991926
38820427.04592496, 0.11671675668434889
41143927.908341095, 0.060048523761070595
